id,start,duration,attendance_status,status,topic,service_id,contractor_id,student_id,paying_client_id,charge_rate,tutor_rate,startDate,commRate,commissionOld,newCommRate,commissionNew,,month,Oct-24
12921100,2024-03-05T16:00:00Z,1,,complete,11+ Prep,829874,2353021,2483325,2483322,72,48,05/03/2024 16:00,24,24,24,24,,,
12156127,2024-03-05T16:00:00Z,1,,complete,11+ Prep,799000,1749613,2416305,2416302,72,60,05/03/2024 16:00,12,12,27,27,,,
11324140,2024-03-05T17:00:00Z,1,,complete,GCSE Maths,762581,2094284,2240475,2240471,65,45,05/03/2024 17:00,20,20,20,20,,,
11260137,2024-03-05T17:30:00Z,1,,planned,Maths & English,605181,0,1945537,1867373,70,0,05/03/2024 17:30,70,70,24,24,,,
11298361,2024-03-05T17:30:00Z,1,,complete,Maths,552861,2121871,1749541,1749500,75,48,05/03/2024 17:30,27,27,22,22,,,
12992121,2024-03-05T18:00:00Z,1,,complete,Writing to Inform,753811,2550705,2216276,2216275,65,45,05/03/2024 18:00,20,20,20,20,,,
12992187,2024-03-05T18:00:00Z,1,,complete,Maths,625022,2456992,1920322,1910535,65,45,05/03/2024 18:00,20,20,20,20,,,
12908075,2024-03-05T18:30:00Z,1,,complete,Louie Maths and English 11+ Prep,790422,1953906,2374929,2199674,70,48,05/03/2024 18:30,22,22,22,22,,,
11807392,2024-03-06T16:00:00Z,1,,complete,Maths,799073,1908735,2393601,2393597,77,60,06/03/2024 16:00,17,17,17,17,,,
12847649,2024-03-06T16:45:00Z,1,,complete,Introductory lesson,902205,2724262,2716545,2716544,70,60,06/03/2024 16:45,10,10,18,18,,,
12921139,2024-03-06T17:00:00Z,1,,complete,Maths/English,894458,2353021,2691725,2691724,65,48,06/03/2024 17:00,17,17,15,15,,,
13017660,2024-03-06T17:40:00Z,2,,complete,Maths and English,642799,1908735,1945390,1945386,72,48,06/03/2024 17:40,24,48,24,48,,,
12847651,2024-03-06T17:45:00Z,1,,complete,Introductory Lesson,902208,2724262,2716547,2716544,72,60,06/03/2024 17:45,12,12,18,18,,,
12156026,2024-03-06T17:50:00Z,1,,complete,Handwriting and Phonics,797896,1749613,2397387,2397384,72,65,06/03/2024 17:50,7,7,7,7,,,
12155737,2024-03-07T16:00:00Z,1,,complete,11+ Prep,621647,1848083,1945291,1902956,72,60,07/03/2024 16:00,12,12,24,24,,,
13020599,2024-03-07T16:00:00Z,1,,complete,Maths + English,912335,2353021,2753859,2745961,72,48,07/03/2024 16:00,24,24,18,18,,,
12963433,2024-03-07T16:30:00Z,1,,complete,Maths lesson,902618,2119263,2721424,2715197,70,48,07/03/2024 16:30,22,22,27,27,,,
12155635,2024-03-07T17:45:00Z,1,,complete,11+ Prep,847646,1848083,2193006,2193004,47.5,35,07/03/2024 17:45,12.5,12.5,12.5,12.5,,,
12155685,2024-03-07T17:45:00Z,1,,complete,11+ Prep,847649,1848083,2193012,2193010,47.5,35,07/03/2024 17:45,12.5,12.5,12.5,12.5,,,
12635645,2024-03-07T18:00:00Z,1,,complete,English lesson,843077,2119263,2552191,2552190,72,48,07/03/2024 18:00,24,24,27,27,,,
13024914,2024-03-07T18:30:00Z,1,,complete,Maths/Non-verbal reasoning,893047,2353021,2688453,2688449,72,48,07/03/2024 18:30,24,24,24,24,,,
13019520,2024-03-07T18:30:00Z,1,,complete,SA/Vol and histograms,552861,2121871,1749541,1749500,75,48,07/03/2024 18:30,27,27,24,24,,,
13012019,2024-03-08T16:00:00Z,1,,complete,Introductory lesson,918006,2119263,2772666,2772665,70,48,08/03/2024 16:00,22,22,27,27,,,
13012025,2024-03-08T16:30:00Z,1,,cancelled,Maths and English,908797,2412609,2735878,2735877,70,48,08/03/2024 16:30,22,22,22,22,,,
12155787,2024-03-08T17:30:00Z,1.5,,cancelled,Maths,552825,1954528,1749458,1748975,60,50,08/03/2024 17:30,10,15,10,15,,,
12964654,2024-03-09T09:30:00Z,1,,complete,Maths,575150,1954528,1810510,1801047,67,45,09/03/2024 09:30,22,22,22,22,,,
13039506,2024-03-09T10:00:00Z,1,,complete,Eloise's lesson,641578,2119263,1945443,1935669,67,45,09/03/2024 10:00,22,22,25,25,,,
12635754,2024-03-09T11:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,70,48,09/03/2024 11:30,22,22,27,27,,,
13024892,2024-03-09T12:30:00Z,1,,planned,"7 plus: handwriting, spelling, reading, number sense (number line)",893553,0,2689640,2689639,70,0,09/03/2024 12:30,70,70,25,25,,,
12635700,2024-03-09T13:00:00Z,1,,complete,Maths & English,846968,2486761,2561416,2561414,70,48,09/03/2024 13:00,22,22,27,27,,,
13039625,2024-03-09T14:00:00Z,1,,complete,Amalia's Lesson,858472,2119263,2588470,2588469,72,48,09/03/2024 14:00,24,24,22,22,,,
11807447,2024-03-09T14:00:00Z,1,,cancelled,Maths,816172,2353021,2438579,2430058,72,48,09/03/2024 14:00,24,24,24,24,,,
12921127,2024-03-09T16:00:00Z,1,,cancelled,11+ Prep,893047,2353021,2688453,2688449,72,48,09/03/2024 16:00,24,24,24,24,,,
13039225,2024-03-10T10:00:00Z,1,,complete,Yoonwoo's lesson,858774,2119263,2583177,2583166,70,48,10/03/2024 10:00,22,22,27,27,,,
11807335,2024-03-10T11:00:00Z,1,,complete,11+ prep,627639,1848083,1945299,1915505,72,60,10/03/2024 11:00,12,12,18,18,,,
13000816,2024-03-10T13:00:00Z,1,,complete,Informal assessment,914151,1848083,2756274,2756273,105,85,10/03/2024 13:00,20,20,20,20,,,
12921249,2024-03-10T17:00:00Z,1,,cancelled,Maths,878170,2353021,2655389,2655385,72,48,10/03/2024 17:00,24,24,27,27,,,
15835523,2024-03-11T16:00:00Z,1,,planned,Lesson,804398,0,2408927,2408926,72,0,11/03/2024 16:00,72,72,27,27,,,
12156321,2024-03-11T16:00:00Z,1,,complete,Lesson,804398,2119263,2408927,2408926,72,48,11/03/2024 16:00,24,24,27,27,,,
13108932,2024-03-11T17:00:00Z,1,,complete,English,799073,1908735,2393601,2393597,70,48,11/03/2024 17:00,22,22,17,17,,,
13048792,2024-03-11T17:00:00Z,1,,complete,Non-verbal/ verbal reasoning,837935,2486761,2528030,2521972,72,48,11/03/2024 17:00,24,24,24,24,,,
11298308,2024-03-11T17:30:00Z,1,,complete,Maths,767941,2121871,2254773,2254772,68,48,11/03/2024 17:30,20,20,20,20,,,
11131362,2024-03-11T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,72,55,11/03/2024 18:00,17,25.5,20,30,,,
13048189,2024-03-11T18:00:00Z,1,,complete,Chemistry: Structure & Bonding,857188,2561568,1920322,1910535,65,45,11/03/2024 18:00,20,20,24,24,,,
12156076,2024-03-11T18:15:00Z,1,,complete,Maths - Session,841544,2456998,2547304,2543781,70,45,11/03/2024 18:15,25,25,25,25,,,
12921106,2024-03-12T16:00:00Z,1,,cancelled,11+ Prep,829874,2353021,2483325,2483322,72,48,12/03/2024 16:00,24,24,24,24,,,
12156128,2024-03-12T16:00:00Z,1,,complete,11+ Prep,799000,1749613,2416305,2416302,72,60,12/03/2024 16:00,12,12,27,27,,,
13040801,2024-03-12T16:30:00Z,1,,complete,Isla's Lesson,918006,2119263,2772666,2772665,70,48,12/03/2024 16:30,22,22,27,27,,,
11324141,2024-03-12T17:00:00Z,1,,cancelled,GCSE Maths,762581,2094284,2240475,2240471,65,45,12/03/2024 17:00,20,20,20,20,,,
11260138,2024-03-12T17:30:00Z,1,,planned,Maths & English,605181,0,1945537,1867373,70,0,12/03/2024 17:30,70,70,24,24,,,
11298362,2024-03-12T17:30:00Z,1,,cancelled,Maths,552861,2121871,1749541,1749500,75,48,12/03/2024 17:30,27,27,22,22,,,
12908076,2024-03-12T18:30:00Z,1,,cancelled,Louie Maths and English 11+ Prep,790422,1953906,2374929,2199674,70,48,12/03/2024 18:30,22,22,22,22,,,
13117495,2024-03-13T15:45:00Z,1,,complete,Yr 2- 7 + Prep,902205,2724262,2716545,2716544,70,60,13/03/2024 15:45,10,10,18,18,,,
11807393,2024-03-13T16:00:00Z,1,,complete,Maths,799073,1908735,2393601,2393597,70,48,13/03/2024 16:00,22,22,17,17,,,
12921140,2024-03-13T17:00:00Z,1,,cancelled,Maths/English,894458,2353021,2691725,2691724,65,48,13/03/2024 17:00,17,17,15,15,,,
13132733,2024-03-13T17:40:00Z,2,,complete,Maths and English,642799,1908735,1945390,1945386,72,48,13/03/2024 17:40,24,48,24,48,,,
13117193,2024-03-13T17:45:00Z,1,,complete,Year 4 exam prep,902208,2724262,2716547,2716544,72,60,13/03/2024 17:45,12,12,18,18,,,
12156027,2024-03-13T17:50:00Z,1,,complete,Handwriting and Phonics,797896,1749613,2397387,2397384,72,65,13/03/2024 17:50,7,7,7,7,,,
13082063,2024-03-13T19:00:00Z,1,,complete,Writing effective debates,753811,2550705,2216276,2216275,65,45,13/03/2024 19:00,20,20,20,20,,,
13040785,2024-03-14T16:30:00Z,1,,complete,Millie's Lesson,902618,2119263,2721424,2715197,70,48,14/03/2024 16:30,22,22,27,27,,,
12635646,2024-03-14T18:00:00Z,1,,complete,English lesson,843077,2119263,2552191,2552190,72,48,14/03/2024 18:00,24,24,27,27,,,
13024210,2024-03-15T16:00:00Z,1,,complete,Maths and English lesson,908797,2412609,2735878,2735877,70,48,15/03/2024 16:00,22,22,22,22,,,
13066707,2024-03-16T09:12:00Z,1,,cancelled,"English (phonics check, curly c handwriting, dictation including first HFW) & maths (efficient counting, odd/even, tell and model",893553,2622852,2689640,2689639,70,60,16/03/2024 09:12,10,10,25,25,,,
13040798,2024-03-16T11:00:00Z,1,,complete,Eloise's lesson,641578,2119263,1945443,1935669,67,45,16/03/2024 11:00,22,22,27,27,,,
13109088,2024-03-16T11:00:00Z,1,,complete,Maths,742026,1908735,2175068,2162340,70,48,16/03/2024 11:00,22,22,25,25,,,
12635755,2024-03-16T11:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,70,48,16/03/2024 11:30,22,22,27,27,,,
13109002,2024-03-16T12:00:00Z,1,,complete,English,799073,1908735,2393601,2393597,70,48,16/03/2024 12:00,22,22,17,17,,,
13024969,2024-03-16T12:30:00Z,1,,complete,"7 plus: handwriting, spelling, reading, number sense (number line)",893553,2622852,2689640,2689639,70,60,16/03/2024 12:30,10,10,25,25,,,
12635701,2024-03-16T13:00:00Z,1,,complete,Maths & English,846968,2486761,2561416,2561414,70,48,16/03/2024 13:00,22,22,27,27,,,
11807448,2024-03-16T13:00:00Z,2,,complete,Maths/English,816172,2353021,2438579,2430058,72,48,16/03/2024 13:00,24,48,24,48,,,
13040805,2024-03-16T14:00:00Z,1,,complete,Amalia's Lesson,858472,2119263,2588470,2588469,72,48,16/03/2024 14:00,24,24,22,22,,,
13102290,2024-03-16T14:15:00Z,1,,complete,"Y1 7plus prep, English & maths",886026,2622852,2672494,2672477,70,60,16/03/2024 14:15,10,10,12,12,,,
13109193,2024-03-16T15:00:00Z,2,,complete,Maths and English,642799,1908735,1945390,1945386,72,48,16/03/2024 15:00,24,48,24,48,,,
12921128,2024-03-16T16:00:00Z,1,,complete,11+ Prep,893047,2353021,2688453,2688449,72,48,16/03/2024 16:00,24,24,24,24,,,
13109442,2024-03-17T10:30:00Z,1,,complete,Maths - volume and surface area,753811,2550705,2216276,2216275,65,45,17/03/2024 10:30,20,20,20,20,,,
12155788,2024-03-17T11:00:00Z,1.5,,cancelled,Maths,552825,1954528,1749458,1748975,60,50,17/03/2024 11:00,10,15,10,15,,,
13111099,2024-03-17T13:30:00Z,1,,complete,Maths/English,894458,2353021,2691725,2691724,65,48,17/03/2024 13:30,17,17,15,15,,,
13111915,2024-03-17T15:30:00Z,1.5,,complete,Integration,830408,1806454,1965088,1839900,72,55,17/03/2024 15:30,17,25.5,17,25.5,,,
12921250,2024-03-17T17:00:00Z,1,,cancelled,Maths,878170,2353021,2655389,2655385,72,48,17/03/2024 17:00,24,24,27,27,,,
13064695,2024-03-17T19:00:00Z,1,,cancelled,Maths,575150,1954528,1810510,1801047,67,45,17/03/2024 19:00,22,22,22,22,,,
15835524,2024-03-18T16:00:00Z,1,,planned,Lesson,804398,0,2408927,2408926,72,0,18/03/2024 16:00,72,72,27,27,,,
12156322,2024-03-18T16:00:00Z,1,,complete,Lesson,804398,2119263,2408927,2408926,72,48,18/03/2024 16:00,24,24,27,27,,,
11298309,2024-03-18T17:30:00Z,1,,cancelled,Maths,767941,2121871,2254773,2254772,68,48,18/03/2024 17:30,20,20,20,20,,,
11131363,2024-03-18T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,72,55,18/03/2024 18:00,17,25.5,27,40.5,,,
12964647,2024-03-18T18:00:00Z,1,,cancelled,Maths,733626,1954528,2162235,2162026,72,48,18/03/2024 18:00,24,24,24,24,,,
12156077,2024-03-18T18:15:00Z,1,,complete,Maths - Session,841544,2456998,2547304,2543781,70,45,18/03/2024 18:15,25,25,25,25,,,
12921107,2024-03-19T16:00:00Z,1,,cancelled,11+ Prep,829874,2353021,2483325,2483322,72,48,19/03/2024 16:00,24,24,24,24,,,
12156129,2024-03-19T16:00:00Z,1,,complete,11+ Prep,799000,1749613,2416305,2416302,72,60,19/03/2024 16:00,12,12,27,27,,,
13178861,2024-03-19T16:30:00Z,1,,complete,Isla's Lesson,918006,2119263,2772666,2772665,70,48,19/03/2024 16:30,22,22,27,27,,,
13117554,2024-03-19T16:45:00Z,1,,complete,Yr 2- 7 + Prep,902205,2724262,2716545,2716544,70,60,19/03/2024 16:45,10,10,18,18,,,
11324142,2024-03-19T17:00:00Z,1,,complete,GCSE Maths,762581,2094284,2240475,2240471,65,45,19/03/2024 17:00,20,20,20,20,,,
11260139,2024-03-19T17:30:00Z,1,,planned,Maths & English,605181,0,1945537,1867373,70,0,19/03/2024 17:30,70,70,24,24,,,
11298363,2024-03-19T17:30:00Z,1,,cancelled,Maths,552861,2121871,1749541,1749500,75,48,19/03/2024 17:30,27,27,22,22,,,
12921141,2024-03-20T17:00:00Z,1,,cancelled,Maths/English,894458,2353021,2691725,2691724,65,48,20/03/2024 17:00,17,17,15,15,,,
12156028,2024-03-20T17:50:00Z,1,,complete,Handwriting and Phonics,797896,1749613,2397387,2397384,72,65,20/03/2024 17:50,7,7,7,7,,,
12155739,2024-03-21T16:00:00Z,1,,complete,11+ Prep,621647,1848083,1945291,1902956,72,60,21/03/2024 16:00,12,12,18,18,,,
13178837,2024-03-21T16:30:00Z,1,,complete,Millie's Lesson,902618,2119263,2721424,2715197,70,48,21/03/2024 16:30,22,22,27,27,,,
13166074,2024-03-21T17:05:00Z,1,,complete,Maths and English,837935,2486761,2528030,2521972,72,48,21/03/2024 17:05,24,24,24,24,,,
12155637,2024-03-21T17:45:00Z,1,,complete,11+ Prep,847646,1848083,2193006,2193004,47.5,35,21/03/2024 17:45,12.5,12.5,12.5,12.5,,,
12155687,2024-03-21T17:45:00Z,1,,complete,11+ Prep,847649,1848083,2193012,2193010,47.5,35,21/03/2024 17:45,12.5,12.5,12.5,12.5,,,
12635647,2024-03-21T18:00:00Z,1,,complete,English lesson,843077,2119263,2552191,2552190,72,48,21/03/2024 18:00,24,24,27,27,,,
13165202,2024-03-22T16:30:00Z,1,,complete,English and Maths Lesson,908797,2412609,2735878,2735877,70,48,22/03/2024 16:30,22,22,22,22,,,
13305736,2024-03-23T10:00:00Z,1.5,,complete,Maths and English,837935,2486761,2528030,2521972,72,48,23/03/2024 10:00,24,36,24,36,,,
13187698,2024-03-23T11:00:00Z,1,,complete,Eloise's lesson,641578,2119263,1945443,1935669,67,45,23/03/2024 11:00,22,22,25,25,,,
12635756,2024-03-23T11:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,70,48,23/03/2024 11:30,22,22,27,27,,,
13183878,2024-03-23T12:00:00Z,1,,complete,English,799073,1908735,2393601,2393597,70,48,23/03/2024 12:00,22,22,17,17,,,
13024970,2024-03-23T12:30:00Z,1,,complete,"7 plus: handwriting, spelling, reading, number sense (number line)",893553,2622852,2689640,2689639,70,60,23/03/2024 12:30,10,10,25,25,,,
12635702,2024-03-23T13:00:00Z,1,,cancelled,Maths & English,846968,2486761,2561416,2561414,70,48,23/03/2024 13:00,22,22,27,27,,,
13187695,2024-03-23T14:00:00Z,1,,complete,Amalia's Lesson,858472,2119263,2588470,2588469,72,48,23/03/2024 14:00,24,24,22,22,,,
13183956,2024-03-23T14:00:00Z,2,,complete,Maths and English,642799,1908735,1945390,1945386,72,48,23/03/2024 14:00,24,48,24,48,,,
11807449,2024-03-23T14:00:00Z,1,,cancelled,Maths,816172,2353021,2438579,2430058,72,48,23/03/2024 14:00,24,24,24,24,,,
12798523,2024-03-23T14:15:00Z,1,,complete,"Phonics, reading, writing, spelling, number sense, listening & responding.",886026,2622852,2672494,2672477,70,60,23/03/2024 14:15,10,10,12,12,,,
12921129,2024-03-23T16:00:00Z,1,,complete,11+ Prep,893047,2353021,2688453,2688449,72,48,23/03/2024 16:00,24,24,24,24,,,
13040783,2024-03-24T10:00:00Z,1,,complete,Yoonwoo's lesson,858774,2119263,2583177,2583166,70,48,24/03/2024 10:00,22,22,27,27,,,
13177892,2024-03-24T10:30:00Z,1,,complete,Multiplication,753811,2550705,2216276,2216275,65,45,24/03/2024 10:30,20,20,20,20,,,
12155789,2024-03-24T11:00:00Z,1.5,,complete,Maths,552825,1954528,1749458,1748975,60,50,24/03/2024 11:00,10,15,10,15,,,
11807337,2024-03-24T11:00:00Z,1,,complete,11+ prep,627639,1848083,1945299,1915505,72,60,24/03/2024 11:00,12,12,18,18,,,
12921251,2024-03-24T17:00:00Z,1,,complete,Maths,878170,2353021,2655389,2655385,72,48,24/03/2024 17:00,24,24,27,27,,,
13064696,2024-03-24T19:00:00Z,1,,complete,Maths,575150,1954528,1810510,1801047,67,45,24/03/2024 19:00,22,22,22,22,,,
12156323,2024-03-25T16:00:00Z,1,,complete,Lesson,804398,2119263,2408927,2408926,72,48,25/03/2024 16:00,24,24,27,27,,,
15835525,2024-03-25T16:00:00Z,1,,planned,Lesson,804398,0,2408927,2408926,72,0,25/03/2024 16:00,72,72,27,27,,,
11298310,2024-03-25T17:30:00Z,1,,cancelled,Maths,767941,2121871,2254773,2254772,68,48,25/03/2024 17:30,20,20,20,20,,,
11131364,2024-03-25T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,72,55,25/03/2024 18:00,17,25.5,20,30,,,
13200608,2024-03-25T18:00:00Z,1,,complete,Biology: Homeostasis & Response,857188,2561568,1920322,1910535,65,45,25/03/2024 18:00,20,20,24,24,,,
12156078,2024-03-25T18:15:00Z,1,,complete,Maths - Session,841544,2456998,2547304,2543781,70,45,25/03/2024 18:15,25,25,25,25,,,
12921108,2024-03-26T16:00:00Z,1,,complete,11+ Prep,829874,2353021,2483325,2483322,72,48,26/03/2024 16:00,24,24,24,24,,,
12156130,2024-03-26T16:00:00Z,1,,complete,11+ Prep,799000,1749613,2416305,2416302,72,60,26/03/2024 16:00,12,12,27,27,,,
13135996,2024-03-26T16:45:00Z,1,,complete,Yr 2 - 7 + Prep,902205,2724262,2716545,2716544,70,60,26/03/2024 16:45,10,10,18,18,,,
11324143,2024-03-26T17:00:00Z,1,,cancelled,GCSE Maths,762581,2094284,2240475,2240471,65,45,26/03/2024 17:00,20,20,20,20,,,
11298364,2024-03-26T17:30:00Z,1,,cancelled,Maths,552861,2121871,1749541,1749500,75,48,26/03/2024 17:30,27,27,24,24,,,
11260140,2024-03-26T17:30:00Z,1,,planned,Maths & English,605181,0,1945537,1867373,70,0,26/03/2024 17:30,70,70,22,22,,,
13135998,2024-03-26T17:45:00Z,1,,complete,Yr 4 Exam Prep,902208,2724262,2716547,2716544,72,60,26/03/2024 17:45,12,12,18,18,,,
13214481,2024-03-26T17:50:00Z,1,,complete,Physics,625022,2456992,1920322,1910535,65,45,26/03/2024 17:50,20,20,20,20,,,
11807395,2024-03-27T16:00:00Z,1,,cancelled,Maths,799073,1908735,2393601,2393597,70,48,27/03/2024 16:00,22,22,17,17,,,
12156029,2024-03-27T17:50:00Z,1,,cancelled,Handwriting and Phonics,797896,1749613,2397387,2397384,72,65,27/03/2024 17:50,7,7,7,7,,,
12155740,2024-03-28T16:00:00Z,1,,complete,11+ Prep,621647,1848083,1945291,1902956,72,60,28/03/2024 16:00,12,12,27,27,,,
13282626,2024-03-28T16:00:00Z,1,,cancelled-chargeable,Millie's Lesson,902618,2119263,2721424,2715197,70,48,28/03/2024 16:00,22,22,18,18,,,
12635648,2024-03-28T18:00:00Z,1,,cancelled,English lesson,843077,2119263,2552191,2552190,72,48,28/03/2024 18:00,24,24,27,27,,,
13169688,2024-03-29T10:30:00Z,1,,complete,Maths and English lesson,908797,2412609,2735878,2735877,70,48,29/03/2024 10:30,22,22,22,22,,,
12921142,2024-03-29T10:30:00Z,1,,complete,Maths/English,894458,2353021,2691725,2691724,65,48,29/03/2024 10:30,17,17,15,15,,,
13314467,2024-03-30T11:00:00Z,2,,complete,Maths and English,642799,1908735,1945390,1945386,72,48,30/03/2024 11:00,24,48,24,48,,,
12635757,2024-03-30T11:30:00Z,1,,complete,Maths & English,584492,2094279,1842913,1822569,70,48,30/03/2024 11:30,22,22,27,27,,,
12635703,2024-03-30T13:00:00Z,1,,cancelled,Maths & English,846968,2486761,2561416,2561414,70,48,30/03/2024 13:00,22,22,27,27,,,
11807450,2024-03-30T13:00:00Z,2,,complete,Maths & English,816172,2353021,2438579,2430058,72,48,30/03/2024 13:00,24,48,24,48,,,
12921130,2024-03-30T16:00:00Z,1,,complete,11+ Prep,893047,2353021,2688453,2688449,72,48,30/03/2024 16:00,24,24,24,24,,,
12155790,2024-03-31T11:00:00Z,1.5,,cancelled,Maths,552825,1954528,1749458,1748975,60,50,31/03/2024 11:00,10,15,10,15,,,
12921252,2024-03-31T17:00:00Z,1,,cancelled,Maths,878170,2353021,2655389,2655385,72,48,31/03/2024 17:00,24,24,27,27,,,
13330880,2024-04-01T13:30:00Z,1,,complete,Amalia's Lesson,858472,2119263,2588470,2588469,72,48,01/04/2024 13:30,24,24,22,22,,,
15835526,2024-04-01T16:00:00Z,1,,planned,Lesson,804398,0,2408927,2408926,72,0,01/04/2024 16:00,72,72,27,27,,,
12156324,2024-04-01T16:00:00Z,1,,cancelled,Lesson,804398,2119263,2408927,2408926,72,48,01/04/2024 16:00,24,24,27,27,,,
11298311,2024-04-01T17:30:00Z,1,,complete,Maths,767941,2121871,2254773,2254772,68,48,01/04/2024 17:30,20,20,20,20,,,
11131365,2024-04-01T18:00:00Z,1.5,,complete,"Maths, English, Science & History",552865,1749613,1749548,1749547,72,55,01/04/2024 18:00,17,25.5,24,36,,,
12156079,2024-04-01T18:15:00Z,1,,cancelled-chargeable,Maths - Session,841544,2456998,2547304,2543781,70,45,01/04/2024 18:15,25,25,25,25,,,
13330868,2024-04-02T14:00:00Z,1,,complete,Tuesday's Lesson,858774,2119263,2583177,2583166,70,48,02/04/2024 14:00,22,22,27,27,,,
12156131,2024-04-02T16:00:00Z,1,,cancelled,11+ Prep,799000,1749613,2416305,2416302,72,60,02/04/2024 16:00,12,12,24,24,,,
12921109,2024-04-02T16:00:00Z,1,,cancelled,11+ Prep,829874,2353021,2483325,2483322,72,48,02/04/2024 16:00,24,24,27,27,,,
13236041,2024-04-02T16:30:00Z,1,,complete,Isla's Lesson,918006,2119263,2772666,2772665,70,48,02/04/2024 16:30,22,22,27,27,,,
11324144,2024-04-02T17:00:00Z,1,,cancelled,GCSE Maths,762581,2094284,2240475,2240471,65,45,02/04/2024 17:00,20,20,20,20,,,
11260141,2024-04-02T17:30:00Z,1,,planned,Maths & English,605181,0,1945537,1867373,70,0,02/04/2024 17:30,70,70,24,24,,,
11298365,2024-04-02T17:30:00Z,1,,cancelled,Maths,552861,2121871,1749541,1749500,75,48,02/04/2024 17:30,27,27,22,22,,,
13290476,2024-04-02T18:00:00Z,1,,complete,GCSE Biology: Past Paper Revision,857188,2561568,1920322,1910535,65,45,02/04/2024 18:00,20,20,20,20,,,
13305746,2024-04-03T08:30:00Z,1,,complete,Maths and English,837935,2486761,2528030,2521972,72,48,03/04/2024 08:30,24,24,24,24,,,
13218478,2024-04-03T10:00:00Z,1,,complete,Maths,733626,1954528,2162235,2162026,72,48,03/04/2024 10:00,24,24,27,27,,,
13305781,2024-04-03T10:05:00Z,1,,complete,Maths and English,846968,2486761,2561416,2561414,70,48,03/04/2024 10:05,22,22,27,27,,,
11807396,2024-04-03T16:00:00Z,1,,cancelled,Maths,799073,1908735,2393601,2393597,70,48,03/04/2024 16:00,22,22,15,15,,,
13262041,2024-04-03T16:00:00Z,1,,cancelled,Maths/English,894458,2353021,2691725,2691724,65,48,03/04/2024 16:00,17,17,17,17,,,
13303701,2024-04-03T17:30:00Z,1.5,,complete,Vectors,830408,1806454,1965088,1839900,72,55,03/04/2024 17:30,17,25.5,17,25.5,,,
12156030,2024-04-03T17:50:00Z,1,,cancelled,Handwriting and Phonics,797896,1749613,2397387,2397384,72,65,03/04/2024 17:50,7,7,7,7,,,
13303763,2024-04-04T10:00:00Z,1,,complete,More Kinematics,830408,1806454,1965088,1839900,72,55,04/04/2024 10:00,17,17,17,17,,,
12155741,2024-04-04T16:00:00Z,1,,complete,11+ Prep,621647,1848083,1945291,1902956,72,60,04/04/2024 16:00,12,12,20,20,,,
13330867,2024-04-04T16:00:00Z,1,,complete,Leo's Lesson,940709,2119263,2839440,2837559,65,45,04/04/2024 16:00,20,20,18,18,,,
12155689,2024-04-04T17:45:00Z,1,,complete,11+ Prep,847649,1848083,2193012,2193010,47.5,35,04/04/2024 17:45,12.5,12.5,12.5,12.5,,,
12155639,2024-04-04T17:45:00Z,1,,complete,11+ Prep,847646,1848083,2193006,2193004,47.5,35,04/04/2024 17:45,12.5,12.5,12.5,12.5,,,
12635649,2024-04-04T18:00:00Z,1,,cancelled,English lesson,843077,2119263,2552191,2552190,72,48,04/04/2024 18:00,24,24,27,27,,,
13249160,2024-04-05T16:30:00Z,1,,cancelled,English and Maths lesson,908797,2412609,2735878,2735877,70,48,05/04/2024 16:30,22,22,22,22,,,
13303764,2024-04-05T17:00:00Z,1,,complete,Half-Term Sessions,830408,1806454,1965088,1839900,72,55,05/04/2024 17:00,17,17,17,17,,,
12635758,2024-04-06T11:30:00Z,1,,cancelled,Maths & English,584492,2094279,1842913,1822569,70,48,06/04/2024 11:30,22,22,27,27,,,
12635704,2024-04-06T13:00:00Z,1,,cancelled,Maths & English,846968,2486761,2561416,2561414,70,48,06/04/2024 13:00,22,22,27,27,,,
13337440,2024-04-06T13:00:00Z,1,,complete,Yoonwoo's lesson,858774,2119263,2583177,2583166,70,48,06/04/2024 13:00,22,22,27,27,,,
11807451,2024-04-06T14:00:00Z,1,,cancelled,Maths,816172,2353021,2438579,2430058,72,48,06/04/2024 14:00,24,24,24,24,,,
12798525,2024-04-06T14:15:00Z,1,,complete,"Phonics, reading, writing, spelling, number sense, listening & responding.",886026,2622852,2672494,2672477,70,60,06/04/2024 14:15,10,10,12,12,,,
12921131,2024-04-06T16:00:00Z,1,,cancelled,11+ Prep,893047,2353021,2688453,2688449,72,48,06/04/2024 16:00,24,24,24,24,,,
13337456,2024-04-06T17:00:00Z,1,,complete,Leo's Lesson,940709,2119263,2839440,2837559,65,45,06/04/2024 17:00,20,20,20,20,,,
12155791,2024-04-07T11:00:00Z,1.5,,cancelled,Maths,552825,1954528,1749458,1748975,60,50,07/04/2024 11:00,10,15,25,37.5,,,
13337439,2024-04-07T11:00:00Z,1,,complete,Eloise's lesson,641578,2119263,1945443,1935669,67,45,07/04/2024 11:00,22,22,10,10,,,
